1552071153.992682,0
1552071154.008033,0
1552071154.020887,0
1552071154.035023,0
1552071154.047636,0
1552071154.061902,0
1552071154.076260,0
1552071154.088796,0
1552071154.101449,0
1552071154.114466,0
1552071154.128280,0
1552071154.141683,0
1552071154.157312,0
1552071154.170137,0
1552071154.185040,0
1552071154.198150,0
1552071154.211187,0
1552071154.223947,0
1552071154.236550,0
1552071154.249381,0
1552071154.263979,0
1552071154.278219,0
1552071154.293754,0
1552071154.306584,0
1552071154.319780,0
1552071154.332967,0
1552071154.347404,0
1552071154.360985,0
1552071154.374862,0
1552071154.387878,0
1552071154.401267,0
1552071154.416509,0
1552071154.430956,0
1552071154.445348,0
1552071154.459156,0
1552071154.472416,0
1552071154.485268,0
1552071154.498854,0
1552071154.516575,0
1552071154.535024,0
1552071154.548496,0
1552071154.561305,0
1552071154.574402,0
1552071154.587682,0
1552071154.600984,0
1552071154.614649,0
1552071154.627687,0
1552071154.641680,0
1552071154.656192,0
1552071154.669526,0
1552071154.683178,0
1552071154.699132,0
1552071154.713184,0
1552071154.727855,0
1552071154.741493,0
1552071154.755104,0
1552071154.767702,0
1552071154.781538,0
1552071154.797744,0
1552071154.811065,0
1552071154.825779,0
1552071154.839972,0
1552071154.853346,0
1552071154.867260,0
1552071154.880622,0
1552071154.895846,0
1552071154.910558,0
1552071154.924205,0
1552071154.937669,0
1552071154.951264,0
1552071154.964347,1
1552071154.977784,0
1552071154.990383,0
1552071155.004709,0
1552071155.017907,0
1552071155.031723,0
1552071155.044440,0
1552071155.057943,0
1552071155.071665,0
1552071155.087183,0
1552071155.101031,0
1552071155.118037,0
1552071155.134689,0
1552071155.147394,0
1552071155.162172,0
1552071155.176879,0
1552071155.193042,0
1552071155.206814,0
1552071155.220325,0
1552071155.235980,0
1552071155.251910,0
1552071155.265660,0
1552071155.278418,0
1552071155.296637,0
1552071155.310095,0
1552071155.324376,0
1552071155.337720,0
1552071155.350472,0
1552071155.363173,0
1552071155.377160,0
1552071155.391348,0
1552071155.404026,0
1552071155.417840,0
1552071155.430587,0
1552071155.447152,0
1552071155.460384,0
1552071155.473786,0
1552071155.487599,0
1552071155.501513,0
1552071155.514421,0
1552071155.527244,0
1552071155.540095,0
1552071155.553124,0
1552071155.567061,0
1552071155.579822,0
1552071155.594429,0
1552071155.607604,0
1552071155.622034,0
1552071155.636338,0
1552071155.651224,0
1552071155.665539,0
1552071155.686557,0
1552071155.702203,0
1552071155.735768,0
1552071155.750933,0
1552071155.765728,0
1552071155.778787,0
1552071155.792450,0
1552071155.806464,0
1552071155.819064,0
1552071155.832471,0
1552071155.847466,0
1552071155.866486,0
1552071155.880275,0
1552071155.900238,0
1552071155.919983,0
1552071155.935686,0
1552071155.950006,0
1552071155.964788,0
1552071155.980251,0
1552071155.996303,0
1552071156.011955,0
1552071156.028163,0
1552071156.044649,0
1552071156.060812,0
1552071156.078513,0
1552071156.095525,0
1552071156.112797,0
1552071156.127180,0
1552071156.144319,0
1552071156.159241,0
1552071156.172171,0
1552071156.186385,0
1552071156.201417,0
1552071156.214499,0
1552071156.227219,0
1552071156.241141,0
1552071156.254757,0
1552071156.267815,0
1552071156.282546,0
1552071156.296393,0
1552071156.321534,0
1552071156.335343,0
1552071156.349046,0
1552071156.363063,0
1552071156.375730,0
1552071156.393353,0
1552071156.408332,0
1552071156.422508,0
1552071156.437156,0
1552071156.450860,0
1552071156.464351,0
1552071156.478683,0
1552071156.497082,0
1552071156.512720,0
1552071156.525291,0
1552071156.538184,0
1552071156.552708,0
1552071156.626528,0
