1552064721.633020,0
1552064721.651490,0
1552064721.667610,0
1552064721.681218,0
1552064721.697233,0
1552064721.711627,0
1552064721.724456,0
1552064721.737138,0
1552064721.750740,0
1552064721.764472,0
1552064721.778632,0
1552064721.792026,0
1552064721.805611,0
1552064721.818947,0
1552064721.833367,0
1552064721.847069,0
1552064721.860485,0
1552064721.874795,0
1552064721.888209,0
1552064721.901734,0
1552064721.916697,0
1552064721.929324,0
1552064721.942466,0
1552064721.957496,0
1552064721.970089,0
1552064721.984044,0
1552064721.997202,0
1552064722.009848,0
1552064722.024257,0
1552064722.036796,0
1552064722.049830,0
1552064722.062608,0
1552064722.077183,0
1552064722.090231,0
1552064722.104553,0
1552064722.117500,0
1552064722.130364,0
1552064722.145300,0
1552064722.169402,0
1552064722.183372,0
1552064722.199021,0
1552064722.213215,0
1552064722.227340,0
1552064722.240715,0
1552064722.255076,0
1552064722.269284,0
1552064722.283647,0
1552064722.296359,0
1552064722.311713,0
1552064722.326668,0
1552064722.340761,0
1552064722.353373,0
1552064722.367781,0
1552064722.380932,0
1552064722.396078,0
1552064722.409871,0
1552064722.423534,0
1552064722.438731,0
1552064722.451443,0
1552064722.465777,0
1552064722.478674,0
1552064722.493260,0
1552064722.506908,0
1552064722.520896,0
1552064722.535549,0
1552064722.548483,0
1552064722.562532,0
1552064722.576663,0
1552064722.589290,0
1552064722.602981,0
1552064722.617257,0
1552064722.630055,0
1552064722.644084,0
1552064722.657745,0
1552064722.670406,0
1552064722.685166,0
1552064722.699278,0
1552064722.713207,0
1552064722.728042,0
1552064722.741431,0
1552064722.761323,0
1552064722.784395,0
1552064722.805529,0
1552064722.835246,0
1552064722.865425,0
1552064722.881811,0
1552064722.895852,0
1552064722.908565,0
1552064722.924698,0
1552064722.938652,0
1552064722.952713,0
1552064722.965412,0
1552064722.978196,0
1552064722.992669,0
1552064723.005257,0
1552064723.017861,0
1552064723.031617,0
1552064723.046617,0
1552064723.059691,0
1552064723.074537,0
1552064723.088853,0
1552064723.102370,0
1552064723.116373,0
1552064723.129760,0
1552064723.143993,0
1552064723.158272,0
1552064723.171012,0
1552064723.184432,0
1552064723.198364,0
1552064723.213913,0
1552064723.227412,0
1552064723.242158,0
1552064723.257347,0
1552064723.270028,0
1552064723.285375,0
1552064723.298114,0
1552064723.311447,0
1552064723.325181,0
1552064723.337876,0
1552064723.351501,0
1552064723.371935,0
1552064723.386630,0
1552064723.399366,0
1552064723.411935,0
1552064723.426050,0
